Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (CAD),@ qty,Minimum Quantity,Packaging,Series,Part Status,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Operating Temperature,Features,Ratings,Applications,Failure Rate,Mounting Type,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Lead Style
http://www.kemet.com/docfinder?Partnumber=C0603C120J1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-8994-1-ND,C0603C120J1GACTU,KEMET,CAP CER 12PF 100V C0G/NP0 0603,8902,0,0.37,0,1,Cut Tape (CT),C,Active,12pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C331K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7899-1-ND,C0603C331K5GACTU,KEMET,CAP CER 330PF 50V C0G/NP0 0603,9511,0,0.4,0,1,Cut Tape (CT),C,Active,330pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C181J1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9020-1-ND,C0603C181J1GACTU,KEMET,CAP CER 180PF 100V C0G/NP0 0603,4509,0,0.4,0,1,Cut Tape (CT),C,Active,180pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C391K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9075-1-ND,C0603C391K5GACTU,KEMET,CAP CER 390PF 50V C0G/NP0 0603,4083,0,0.4,0,1,Cut Tape (CT),C,Active,390pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C331J1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9061-1-ND,C0603C331J1GACTU,KEMET,CAP CER 330PF 100V C0G/NP0 0603,13466,0,0.43,0,1,Cut Tape (CT),C,Active,330pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C561K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9106-1-ND,C0603C561K5GACTU,KEMET,CAP CER 560PF 50V C0G/NP0 0603,4930,0,0.44,0,1,Cut Tape (CT),C,Active,560pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C820J2GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-10056-1-ND,C0603C820J2GACTU,KEMET,CAP CER 82PF 200V C0G/NP0 0603,7739,0,0.46,0,1,Cut Tape (CT),C,Active,82pF,5%,200V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C272K1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11150-1-ND,C0603C272K1RACTU,KEMET,CAP CER 2700PF 100V X7R 0603,11117,0,0.47,0,1,Cut Tape (CT),C,Active,2700pF,10%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C562K1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-3186-1-ND,C0603C562K1RACTU,KEMET,CAP CER 5600PF 100V X7R 0603,9873,0,0.47,0,1,Cut Tape (CT),C,Active,5600pF,10%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C222K5GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9966-1-ND,C0603C222K5GAC7867,KEMET,CAP CER 2200PF 50V C0G/NP0 0603,4229,0,0.49,0,1,Cut Tape (CT),C,Active,2200pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C472K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7928-1-ND,C0603C472K5GACTU,KEMET,CAP CER 4700PF 50V C0G/NP0 0603,7387,0,0.5,0,1,Cut Tape (CT),C,Active,4700pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C683K8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9122-1-ND,C0603C683K8RACTU,KEMET,CAP CER 0.068UF 10V X7R 0603,4423,0,0.51,0,1,Cut Tape (CT),C,Active,0.068uF,10%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C561J1GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9976-1-ND,C0603C561J1GAC7867,KEMET,CAP CER 560PF 100V C0G/NP0 0603,5261,0,0.51,0,1,Cut Tape (CT),C,Active,560pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C751K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9125-1-ND,C0603C751K5GACTU,KEMET,CAP CER 750PF 50V C0G/NP0 0603,7013,0,0.44,0,1,Cut Tape (CT),C,Active,750pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C189C5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7870-1-ND,C0603C189C5GACTU,KEMET,CAP CER 1.8PF 50V C0G/NP0 0603,6579,0,0.47,0,1,Cut Tape (CT),C,Active,1.8pF,0.25pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C332J1GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9970-1-ND,C0603C332J1GAC7867,KEMET,CAP CER 3300PF 100V C0G/NP0 0603,8941,0,0.49,0,1,Cut Tape (CT),C,Active,3300pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C152J8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9011-1-ND,C0603C152J8RACTU,KEMET,CAP CER 1500PF 10V X7R 0603,8979,0,0.5,0,1,Cut Tape (CT),C,Active,1500pF,5%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C561J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7940-1-ND,C0603C561J5RACTU,KEMET,CAP CER 560PF 50V X7R 0603,12331,0,0.5,0,1,Cut Tape (CT),C,Active,560pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C102J3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-8982-1-ND,C0603C102J3RACTU,KEMET,CAP CER 1000PF 25V X7R 0603,4610,0,0.5,0,1,Cut Tape (CT),C,Active,1000pF,5%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C182J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9024-1-ND,C0603C182J5RACTU,KEMET,CAP CER 1800PF 50V X7R 0603,5048,0,0.5,0,1,Cut Tape (CT),C,Active,1800pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C331J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9062-1-ND,C0603C331J5RACTU,KEMET,CAP CER 330PF 50V X7R 0603,7117,0,0.5,0,1,Cut Tape (CT),C,Active,330pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C391J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9074-1-ND,C0603C391J5RACTU,KEMET,CAP CER 390PF 50V X7R 0603,8384,0,0.5,0,1,Cut Tape (CT),C,Active,390pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C681J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9116-1-ND,C0603C681J5RACTU,KEMET,CAP CER 680PF 50V X7R 0603,6202,0,0.5,0,1,Cut Tape (CT),C,Active,680pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C272J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11149-1-ND,C0603C272J5RACTU,KEMET,CAP CER 2700PF 50V X7R 0603,5104,0,0.5,0,1,Cut Tape (CT),C,Active,2700pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C392J1GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9972-1-ND,C0603C392J1GAC7867,KEMET,CAP CER 3900PF 100V C0G/NP0 0603,4144,0,0.51,0,1,Cut Tape (CT),C,Active,3900pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C274K8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-4914-1-ND,C0603C274K8RACTU,KEMET,CAP CER 0.27UF 10V X7R 0603,5035,0,0.56,0,1,Cut Tape (CT),C,Active,0.27uF,10%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C274K9RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-4915-1-ND,C0603C274K9RACTU,KEMET,CAP CER 0.27UF 6.3V X7R 0603,5510,0,0.56,0,1,Cut Tape (CT),C,Active,0.27uF,10%,6.3V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C689C5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7956-1-ND,C0603C689C5GACTU,KEMET,CAP CER 6.8PF 50V C0G/NP0 0603,11574,0,0.6,0,1,Cut Tape (CT),C,Active,6.8pF,0.25pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C394K8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-4920-1-ND,C0603C394K8RACTU,KEMET,CAP CER 0.39UF 10V X7R 0603,20511,0,0.62,0,1,Cut Tape (CT),C,Active,0.39uF,10%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C474M4RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7935-1-ND,C0603C474M4RACTU,KEMET,CAP CER 0.47UF 16V X7R 0603,11117,0,0.62,0,1,Cut Tape (CT),C,Active,0.47uF,20%,16V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C242K1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9051-1-ND,C0603C242K1GACTU,KEMET,CAP CER 2400PF 100V C0G/NP0 0603,5940,0,0.62,0,1,Cut Tape (CT),C,Active,2400pF,10%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C180D5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9018-1-ND,C0603C180D5GACTU,KEMET,CAP CER 18PF 50V C0G/NP0 0603,25256,0,0.65,0,1,Cut Tape (CT),C,Active,18pF,0.5pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C101G5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7820-1-ND,C0603C101G5GACTU,KEMET,CAP CER 100PF 50V C0G/NP0 0603,18489,0,0.76,0,1,Cut Tape (CT),C,Active,100pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C180G5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7864-1-ND,C0603C180G5GACTU,KEMET,CAP CER 18PF 50V C0G/NP0 0603,5792,0,0.76,0,1,Cut Tape (CT),C,Active,18pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C330G5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7895-1-ND,C0603C330G5GACTU,KEMET,CAP CER 33PF 50V C0G/NP0 0603,5423,0,0.76,0,1,Cut Tape (CT),C,Active,33pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C150G5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9003-1-ND,C0603C150G5GACTU,KEMET,CAP CER 15PF 50V C0G/NP0 0603,8704,0,0.76,0,1,Cut Tape (CT),C,Active,15pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C820G5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11156-1-ND,C0603C820G5GACTU,KEMET,CAP CER 82PF 50V C0G/NP0 0603,6784,0,0.76,0,1,Cut Tape (CT),C,Active,82pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C560G1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-10053-1-ND,C0603C560G1GACTU,KEMET,CAP CER 56PF 100V C0G/NP0 0603,45136,0,0.88,0,1,Cut Tape (CT),C,Active,56pF,2%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C681G5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9115-1-ND,C0603C681G5GACTU,KEMET,CAP CER 680PF 50V C0G/NP0 0603,5986,0,1.04,0,1,Cut Tape (CT),C,Active,680pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C150C5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9002-1-ND,C0603C150C5GACTU,KEMET,CAP CER 15PF 50V C0G/NP0 0603,16143,0,1.09,0,1,Cut Tape (CT),C,Active,15pF,0.25pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C829B1GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9981-1-ND,C0603C829B1GAC7867,KEMET,CAP CER 8.2PF 100V C0G/NP0 0603,7660,0,1.03,0,1,Cut Tape (CT),C,Active,8.2pF,0.1pF,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C105M4PACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11135-1-ND,C0603C105M4PACTU,KEMET,CAP CER 1UF 16V X5R 0603,10171,0,0.4,0,1,Cut Tape (CT),C,Active,1uF,20%,16V,X5R,-55°C ~ 85°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C391J1GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9971-1-ND,C0603C391J1GAC7867,KEMET,CAP CER 390PF 100V C0G/NP0 0603,5796,0,0.49,0,1,Cut Tape (CT),C,Active,390pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C153M5RAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-14289-1-ND,C0603C153M5RAC7867,KEMET,CAP CER 0.015UF 50V X7R 0603,12000,0,0.15,0,1,Cut Tape (CT),C,Active,0.015uF,20%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C121K5GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-14288-1-ND,C0603C121K5GAC7867,KEMET,CAP CER 120PF 50V NP0 0603,12000,0,0.24,0,1,Cut Tape (CT),C,Active,120pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C271K5GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-14291-1-ND,C0603C271K5GAC7867,KEMET,CAP CER 270PF 50V NP0 0603,7990,0,0.28,0,1,Cut Tape (CT),C,Active,270pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
